Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 00-04, female",SP.POP.0004.FE,Equatorial Guinea,GNQ,19894,19897,20034,20330,20776,21380,22230,23175,24020,24394,23980,23804,22685,20971,19315,18294,17220,16755,16981,17964,19890,22144,24790,27675,30342,32347,34582,35711,36018,36080,36369,36487,37166,38313,39688,41119,42793,44455,46133,47912,49877,52123,54166,56154,58257,60625,62982,65477,68095,70781,73504,76357,79026,81558,84033,86520,89184,91692,94097,96000,99000,101000,104000,106000,109000,111000,113000,115000,117000,119000,120000,122000,123000,125000,126000,127000,128000,130000,131000,132000,133000,134000,135000,137000,138000,139000,140000,141000,141000,142000,143000
"Population ages 00-04, female",SP.POP.0004.FE,Estonia,EST,46195,46345,46689,47067,47432,47644,47665,47432,47238,47280,47658,47973,49012,50432,51740,52568,53751,54015,53660,53253,53289,52856,53408,54602,55904,56979,58315,59451,60110,59929,58486,56799,52967,47804,42849,38848,34089,31241,29945,29778,29731,29550,29872,30455,31246,32248,34118,35502,36533,37230,37629,37965,37409,36340,35292,34665,33165,32908,33482,34000,34000,34000,34000,33000,32000,32000,31000,30000,29000,29000,28000,28000,28000,27000,27000,27000,27000,27000,28000,28000,28000,28000,28000,28000,29000,29000,29000,28000,28000,28000,28000
"Population ages 00-04, female",SP.POP.0004.FE,Eswatini,SWZ,30549,31452,32236,32973,33783,34767,35993,37232,38513,39846,41270,42879,44384,45841,47325,48909,50722,52385,54002,55700,57574,59485,61495,63596,65843,68337,70675,72966,75101,76767,77667,79242,79730,79373,78668,78050,76975,76166,75550,74895,74046,73854,73561,73256,73128,73306,73262,73440,73759,74082,74370,74937,74953,74642,74303,74158,73997,74008,74128,74000,74000,74000,74000,73000,73000,72000,72000,71000,71000,71000,70000,70000,70000,71000,71000,71000,71000,72000,72000,72000,72000,72000,73000,73000,73000,73000,73000,73000,72000,72000,72000
"Population ages 00-04, female",SP.POP.0004.FE,Ethiopia,ETH,1931751,1998029,2059246,2118744,2179049,2243700,2323754,2384677,2436034,2491715,2564531,2653151,2747625,2844739,2933163,3002834,3076563,3132004,3177272,3230008,3309287,3402037,3491043,3584400,3688260,3809092,3940113,4068547,4200654,4340149,4489546,4650442,4796498,4932474,5068800,5217809,5412321,5599873,5779982,5947474,6102744,6289836,6415367,6497591,6560989,6625478,6667437,6705278,6746949,6799585,6869142,6935913,7037800,7162738,7291817,7412269,7564248,7673278,7751986,7823000,7903000,7982000,8062000,8143000,8220000,8287000,8353000,8407000,8452000,8492000,8530000,8567000,8604000,8638000,8669000,8694000,8724000,8744000,8757000,8768000,8780000,8796000,8813000,8830000,8845000,8855000,8873000,8881000,8882000,8878000,8874000
"Population ages 00-04, female",SP.POP.0004.FE,Fiji,FJI,37868,39048,39782,40166,40307,40278,40050,39682,39252,38862,38618,38568,38655,38889,39268,39823,41168,42194,43026,43893,45099,47259,48899,50116,50867,51061,50990,50485,49716,48991,48567,47791,47623,47839,48105,48260,49095,49207,48860,48343,47705,45968,44830,44084,43533,43175,43432,43527,43508,43434,43389,43825,43566,42920,42227,41691,40866,40352,40059,40000,39000,39000,39000,39000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,37000,37000,37000,37000,37000,37000,36000,36000,36000,36000,36000,36000,35000
"Population ages 00-04, female",SP.POP.0004.FE,Finland,FIN,201895,204404,203917,200789,196666,192814,190927,187541,182886,176752,170278,164287,158748,153584,149706,147487,144471,145749,149652,153641,156389,162693,164390,162871,160462,158732,155289,153016,151926,151653,151929,151717,153866,157031,159471,159913,161726,159140,153678,147990,143941,137916,135642,136125,137567,138713,141121,143239,144937,146314,147392,149272,149313,148248,147082,146471,144615,144778,146210,148000,149000,150000,150000,150000,149000,148000,148000,147000,147000,146000,145000,145000,144000,144000,143000,143000,143000,143000,143000,143000,143000,144000,144000,144000,145000,145000,145000,146000,146000,146000,146000
"Population ages 00-04, female",SP.POP.0004.FE,France,FRA,1973174,2034195,2075268,2095516,2106672,2115103,2134722,2130857,2112588,2091726,2078644,2055468,2052979,2062074,2064006,2045082,2030359,1982394,1915206,1855881,1822761,1774377,1781111,1824087,1870090,1897495,1955972,1966050,1942031,1910184,1888423,1856105,1835178,1824606,1817382,1809802,1798174,1799958,1810109,1825781,1843611,1873046,1893346,1906924,1919715,1935108,1948946,1961710,1973132,1980570,1982268,1983276,1979204,1971607,1961939,1951394,1935100,1918467,1910282,1906000,1901000,1899000,1897000,1894000,1891000,1889000,1890000,1892000,1895000,1898000,1901000,1907000,1913000,1920000,1925000,1929000,1936000,1941000,1944000,1945000,1945000,1944000,1943000,1942000,1940000,1936000,1931000,1928000,1925000,1921000,1915000
"Population ages 00-04, female",SP.POP.0004.FE,French Polynesia,PYF,6618,6609,6818,7189,7598,7950,8358,8704,8978,9199,9376,9528,9573,9553,9532,9555,9487,9585,9801,10043,10234,10496,10638,10695,10792,11062,11602,12198,12805,13277,13481,13667,13385,12785,12167,11771,11251,11115,11252,11425,11475,11810,11827,11611,11328,11107,10875,10660,10498,10379,10294,10157,10201,10347,10487,10549,10667,10602,10415,10000,10000,9800,9700,9700,9600,9600,9500,9500,9400,9300,9300,9200,9200,9100,9000,9000,8900,8800,8800,8700,8700,8600,8500,8500,8400,8400,8300,8300,8200,8200,8100
"Population ages 00-04, female",SP.POP.0004.FE,Gabon,GAB,30762,31585,32400,33272,34293,35559,37075,38532,39946,41292,42593,44372,45694,46754,47811,49085,50467,51933,53513,55191,56981,58987,60920,62815,64740,66763,69021,71084,73012,74869,76709,78614,80346,81946,83440,84870,86318,87695,89021,90291,91531,92732,93819,94940,96330,98185,100047,102446,105372,108794,112698,117087,121600,126016,129988,133270,137221,139743,141200,142000,143000,143000,143000,144000,145000,146000,146000,147000,148000,149000,150000,151000,152000,153000,154000,155000,157000,158000,159000,161000,162000,164000,165000,167000,168000,169000,170000,171000,172000,173000,174000
"Population ages 00-04, female",SP.POP.0004.FE,"Gambia, The",GMB,32462,33782,34274,34126,33969,34514,35696,37358,39499,41823,44090,45987,47306,48333,49492,51045,52292,54282,56775,59375,61915,65017,67253,69093,71192,74001,76777,80051,83685,87286,90494,93913,97053,99960,102826,105899,109626,112998,116212,119534,123303,127925,132050,135940,139798,143797,147934,151712,155317,158980,162910,167099,171294,175503,179668,183768,188136,191924,195336,199000,202000,206000,209000,213000,216000,220000,223000,227000,230000,233000,236000,239000,243000,245000,248000,251000,254000,257000,259000,261000,263000,266000,268000,269000,271000,272000,274000,275000,276000,277000,278000
