Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 15-64, male",SP.POP.1564.MA.IN,Brazil,BRA,19285094,19790584,20324456,20893528,21508524,22174186,22800911,23503267,24261606,25047825,25848743,26640149,27444833,28274009,29144820,30062386,30958986,31891837,32857523,33848868,34858588,35790672,36759872,37748948,38743573,39739944,40669573,41626000,42604839,43602515,44620166,45656472,46687381,47739645,48844621,50012466,51154832,52344847,53563015,54779371,55975313,57067019,58166697,59259051,60329727,61374121,62417336,63414632,64381585,65339877,66296236,67216687,68114831,68987509,69825492,70619675,71294990,71954374,72579000,73148000,73653000,74116000,74513000,74857000,75166000,75451000,75694000,75914000,76112000,76286000,76434000,76553000,76651000,76728000,76780000,76807000,76808000,76789000,76738000,76645000,76499000,76309000,76079000,75805000,75486000,75122000,74720000,74281000,73815000,73336000,72853000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Brunei Darussalam,BRN,22400,23220,23962,24722,25635,26797,28268,30015,31976,34001,36038,38167,40249,42350,44602,47056,49624,52591,55725,58798,61680,63820,65680,67389,69186,71209,74158,77303,80514,83718,86875,89606,92409,95186,97888,100513,102760,104970,107240,109696,112448,115523,118899,122360,125748,129006,131620,134312,136965,139568,142213,145179,148080,150902,153652,156282,158476,160694,163000,165000,166000,168000,169000,170000,171000,172000,173000,174000,175000,176000,177000,178000,178000,179000,179000,179000,180000,180000,180000,180000,179000,179000,179000,178000,177000,177000,176000,175000,174000,173000,172000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Bulgaria,BGR,2616612,2647713,2680318,2713368,2745982,2774200,2796414,2816842,2838423,2860623,2878510,2889439,2897425,2906230,2918334,2924186,2923611,2925624,2917747,2915505,2927373,2939101,2956747,2976049,2992210,2995727,2992176,2987570,2979797,2937684,2884084,2848748,2818797,2802102,2799683,2793520,2784251,2771856,2758449,2750950,2749341,2705763,2659844,2652464,2646574,2640150,2622467,2606612,2590739,2573070,2550758,2519152,2487014,2454208,2421934,2390135,2357733,2325716,2295000,2267000,2243000,2216000,2192000,2171000,2151000,2132000,2109000,2086000,2064000,2042000,2022000,1999000,1976000,1955000,1933000,1911000,1885000,1858000,1832000,1806000,1780000,1751000,1723000,1695000,1669000,1644000,1618000,1594000,1572000,1550000,1527000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Burkina Faso,BFA,1381491,1385645,1392386,1401429,1412391,1425148,1432886,1442934,1455322,1470335,1488065,1498483,1512908,1530641,1550496,1571890,1585769,1601464,1619890,1642342,1669463,1692121,1721043,1755018,1792514,1832924,1870785,1913045,1959783,2011387,2068190,2123907,2185176,2251966,2324150,2401526,2473386,2551650,2635633,2724494,2817898,2905448,2999246,3099169,3205137,3317052,3423521,3537372,3658130,3785556,3919558,4049893,4188680,4335069,4488191,4647769,4809193,4977097,5152000,5335000,5526000,5718000,5917000,6125000,6339000,6559000,6778000,7003000,7233000,7470000,7712000,7951000,8197000,8448000,8705000,8968000,9228000,9494000,9765000,10042000,10323000,10601000,10885000,11174000,11467000,11765000,12059000,12357000,12661000,12969000,13281000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Burundi,BDI,707514,717229,725858,734976,746948,762824,776639,795065,816016,836632,855425,863651,870598,877990,887864,901439,921661,945653,972608,1001438,1031025,1051808,1074593,1098547,1123128,1148466,1173466,1200444,1228906,1258476,1288523,1297111,1307766,1320398,1334761,1351304,1369694,1389597,1413462,1444155,1483316,1548440,1621706,1701080,1783585,1866910,1948375,2030863,2113703,2196248,2277758,2342142,2408217,2475792,2544854,2616081,2691253,2769671,2852000,2940000,3034000,3127000,3227000,3334000,3447000,3566000,3686000,3812000,3945000,4082000,4226000,4369000,4517000,4670000,4828000,4991000,5150000,5314000,5482000,5652000,5822000,5987000,6154000,6324000,6496000,6671000,6842000,7017000,7197000,7380000,7566000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Cabo Verde,CPV,48368,48501,48544,48722,49431,50800,52119,54155,56482,58484,59836,60388,60051,59190,58320,57779,57114,56883,57118,57713,58567,60717,63088,65527,67853,69938,71244,72384,73539,74884,76486,78765,81347,84170,87142,90209,93064,95961,98979,102236,105808,110130,114697,119472,124361,129265,134206,139021,143678,148204,152627,156634,160698,164740,168662,172414,176059,179521,183000,186000,190000,193000,196000,199000,202000,205000,208000,211000,213000,216000,218000,221000,224000,226000,229000,232000,234000,237000,239000,241000,243000,245000,247000,249000,251000,252000,253000,253000,254000,254000,254000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Cambodia,KHM,1482677,1514104,1543395,1572175,1603539,1638883,1667280,1698187,1732398,1769663,1809475,1855167,1903126,1944861,1972207,1981120,1946308,1892524,1831763,1777416,1739415,1763718,1799374,1845340,1902481,1967628,1998872,2054590,2122304,2184009,2232799,2296827,2346421,2392108,2452605,2537225,2622574,2736188,2875268,3026158,3176898,3314338,3435508,3542652,3644842,3750129,3863262,3976963,4093092,4208745,4320291,4419492,4524585,4629294,4726949,4815200,4902131,4977460,5047000,5120000,5201000,5286000,5379000,5477000,5572000,5663000,5749000,5831000,5911000,5990000,6072000,6152000,6234000,6315000,6394000,6469000,6538000,6602000,6666000,6735000,6812000,6895000,6988000,7079000,7150000,7193000,7210000,7201000,7179000,7165000,7169000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Cameroon,CMR,1429455,1452469,1477522,1504743,1534563,1567147,1593989,1625003,1659395,1696162,1734848,1768368,1805118,1845061,1888437,1935389,1978405,2026030,2077914,2133576,2192725,2248020,2307452,2371089,2439203,2511891,2579210,2652999,2732127,2815356,2902245,2983698,3070175,3161801,3259071,3362346,3459657,3564072,3675663,3793925,3918275,4036845,4161548,4292360,4429521,4572834,4707945,4851861,5002641,5158006,5316940,5467972,5625059,5788525,5959589,6139152,6318340,6507052,6705000,6913000,7129000,7347000,7573000,7808000,8051000,8302000,8548000,8803000,9065000,9333000,9605000,9873000,10145000,10422000,10705000,10991000,11272000,11558000,11850000,12144000,12442000,12735000,13032000,13332000,13635000,13941000,14241000,14545000,14853000,15163000,15475000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Canada,CAN,5302159,5391422,5484773,5589991,5707840,5833383,5983640,6148292,6315467,6474196,6639015,6823094,7010528,7205445,7414201,7638761,7793807,7947308,8091086,8229192,8382324,8519602,8646994,8749572,8843692,8931329,9016016,9127796,9237531,9392831,9521201,9630698,9727177,9815114,9899805,9983288,10089244,10210049,10324354,10440758,10564511,10705130,10831703,10968886,11108862,11247463,11355015,11479683,11610990,11739307,11851944,11925638,12019183,12102948,12171944,12204844,12276150,12342628,12363000,12382000,12398000,12402000,12410000,12419000,12426000,12428000,12423000,12415000,12408000,12409000,12420000,12440000,12472000,12513000,12556000,12597000,12640000,12683000,12726000,12767000,12807000,12845000,12885000,12923000,12956000,12983000,13004000,13023000,13039000,13055000,13071000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Central African Republic,CAF,424643,428795,433983,440114,447187,455194,461406,468883,477321,486400,495913,501921,508732,516468,525301,535377,545019,556212,568962,583284,599134,615587,633913,653268,672695,691577,703702,715583,728028,742145,758703,778148,800571,825253,851194,877682,899781,922411,945669,969784,994822,1013940,1034162,1055309,1077158,1099560,1116258,1134011,1151694,1167904,1181829,1180801,1177351,1174079,1174129,1179596,1196926,1220765,1250000,1282000,1317000,1355000,1395000,1437000,1480000,1525000,1566000,1610000,1655000,1700000,1745000,1788000,1832000,1877000,1923000,1970000,2017000,2065000,2115000,2167000,2220000,2271000,2325000,2379000,2435000,2492000,2546000,2602000,2658000,2715000,2771000
