Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
Rural population,SP.RUR.TOTL,Aruba,ABW,26685,27297,27693,27934,28108,28278,28462,28639,28811,28988,29163,29358,29565,29773,29923,29996,29971,29871,29750,29698,29764,30007,30402,30836,31160,31264,31084,30691,30326,30312,30876,32115,34119,36551,38981,41152,42968,44481,45789,47060,48409,49850,51322,52771,54068,55142,55951,56534,56978,57401,57891,58231,58513,58827,59121,59362,59547,59692,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,59000,59000,59000,59000,58000,58000,58000,57000,57000,56000,56000,55000,54000,54000,53000,53000,52000,51000,51000,50000,50000,49000,48000
Rural population,SP.RUR.TOTL,Australia,AUS,1898168,1893125,1909068,1915045,1921617,1928216,1941057,1946009,1960830,1982191,2001245,2049221,2066154,2076844,2108402,2112847,2112387,2114608,2117518,2118609,2122700,2134561,2175007,2206835,2236626,2271988,2314338,2354687,2398326,2444309,2485873,2522945,2574389,2622313,2673251,2729233,2789315,2844952,2899644,2958134,3019470,3086667,3100598,3115023,3127194,3144470,3166779,3161213,3199492,3240089,3264665,3283984,3318631,3353116,3380029,3405449,3435109,3467878,3485000,3501000,3513000,3523000,3530000,3535000,3538000,3538000,3536000,3532000,3525000,3516000,3505000,3492000,3476000,3459000,3440000,3420000,3397000,3374000,3349000,3322000,3294000,3265000,3235000,3205000,3175000,3145000,3114000,3084000,3054000,3024000,2993000
Rural population,SP.RUR.TOTL,Austria,AUT,2486372,2493385,2505220,2517777,2531075,2544011,2558257,2573835,2583601,2588892,2594215,2602592,2617008,2630789,2634510,2626772,2621379,2621628,2618751,2613535,2612783,2621498,2643375,2659070,2679016,2700321,2722325,2744348,2768641,2801639,2843876,2893427,2946774,2992756,3026042,3052457,3078548,3103950,3129454,3157687,3187562,3222225,3260666,3299328,3342824,3388796,3428840,3463449,3497858,3530644,3562894,3598756,3612504,3617832,3629979,3654565,3677700,3686708,3677000,3665000,3652000,3637000,3621000,3604000,3585000,3563000,3540000,3515000,3489000,3461000,3431000,3399000,3366000,3331000,3295000,3257000,3218000,3177000,3135000,3091000,3047000,3001000,2954000,2907000,2859000,2811000,2764000,2717000,2670000,2624000,2578000
Rural population,SP.RUR.TOTL,Azerbaijan,AZE,1843964,1919883,1999614,2081445,2163099,2242847,2319969,2394616,2467072,2537842,2589598,2617851,2643251,2666369,2694806,2729430,2763450,2797067,2830493,2866098,2904563,2943617,2983149,3023507,3062458,3100035,3138710,3178248,3218027,3274308,3311109,3385305,3459796,3535841,3607435,3672969,3734314,3794654,3855372,3896779,3912746,3926875,3939942,3953356,3971421,3995444,4022610,4051232,4119674,4188204,4218775,4252916,4286937,4318074,4345898,4369801,4388966,4400516,4410000,4414000,4414000,4409000,4400000,4387000,4371000,4350000,4326000,4298000,4267000,4234000,4198000,4159000,4119000,4076000,4031000,3985000,3938000,3889000,3841000,3791000,3741000,3690000,3638000,3586000,3533000,3480000,3426000,3372000,3318000,3263000,3209000
Rural population,SP.RUR.TOTL,"Bahamas, The",BHS,44127,45521,46989,48481,49947,51340,52633,53825,54860,55692,56286,56629,56752,56737,56675,56632,56623,56638,56667,56692,56664,56341,56014,55655,55234,54743,54170,53529,52848,52173,51682,52048,52447,52828,53137,53338,53409,53388,53339,53360,53599,54416,55364,56411,57487,58547,59576,60585,61566,62508,63409,64237,64988,65655,66238,66745,67167,67508,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,67000,67000,66000,66000,65000,65000,64000,64000,63000,62000,62000,61000,60000,60000,59000,58000,58000,57000,56000,56000,55000
Rural population,SP.RUR.TOTL,Bahrain,BHR,28717,29655,30551,31403,32208,32800,33061,33293,33559,33944,34495,35204,36058,37117,38439,40048,41978,44160,46389,48396,50021,51191,51984,52562,53143,53876,54805,55866,56969,57976,58817,59495,60689,62228,63796,65457,67212,69119,71318,73992,77281,81132,85476,90463,96271,102948,110678,119252,127843,135342,141036,144508,146118,146866,148140,150918,155486,161408,168000,174000,178000,181000,183000,183000,183000,184000,184000,184000,185000,185000,185000,184000,184000,183000,182000,181000,180000,178000,177000,176000,174000,173000,171000,170000,168000,167000,165000,163000,162000,160000,158000
Rural population,SP.RUR.TOTL,Bangladesh,BGD,45724690,46975294,48224500,49523885,50900840,52366186,53943278,55606409,57263368,58790461,60108693,61176525,62040282,62816028,63571061,64292272,65187498,66212014,67305242,68380545,69371623,70492470,72063822,73646709,75253421,76893617,78565281,80253465,81932385,83573500,85151610,86702516,88299097,89857816,91402913,92955789,94512711,96064136,97595068,99092222,100541228,101792699,102783806,103667859,104406451,104978657,105367090,105591498,105699746,105756119,105801443,105852920,105905297,105947785,105948719,105896086,105783264,105622472,105424000,105201000,104960000,104707000,104438000,104141000,103806000,103425000,102998000,102526000,102016000,101471000,100895000,100291000,99662000,99008000,98334000,97643000,96940000,96230000,95479000,94693000,93872000,93019000,92136000,91223000,90281000,89309000,88314000,87291000,86245000,85177000,84090000
Rural population,SP.RUR.TOTL,Barbados,BRB,146007,146307,146711,147171,147605,147954,148203,148392,148581,148855,149161,149280,149524,149841,150167,150437,150649,150810,150904,150932,151059,152283,153437,154543,155650,156789,157985,159219,160486,161762,163072,164588,166112,167632,169170,170724,172304,173899,175499,177080,178566,179656,180720,181776,182870,184022,185250,186537,187867,189184,190470,191650,192736,193719,194606,195402,196097,196692,197000,198000,198000,198000,198000,198000,198000,198000,197000,197000,196000,196000,195000,194000,193000,192000,191000,189000,188000,187000,185000,184000,182000,181000,179000,177000,176000,174000,172000,171000,169000,168000,166000
Rural population,SP.RUR.TOTL,Belarus,BLR,5541766,5498539,5456899,5414847,5370261,5327265,5281469,5234313,5183803,5128878,5061496,4981753,4897996,4809523,4714698,4625987,4533373,4443919,4357973,4274272,4194898,4118594,4041007,3963186,3884720,3807158,3730271,3653104,3561979,3500006,3466196,3427834,3395185,3363000,3319582,3269624,3219907,3167936,3114946,3059960,2996577,2933092,2867027,2800401,2735436,2671686,2611003,2555356,2503383,2455407,2403775,2350483,2300156,2253002,2208224,2165435,2122548,2076890,2029000,1983000,1938000,1893000,1850000,1808000,1767000,1727000,1687000,1649000,1611000,1573000,1537000,1501000,1467000,1433000,1400000,1369000,1338000,1308000,1280000,1252000,1226000,1201000,1176000,1153000,1130000,1108000,1086000,1065000,1044000,1024000,1003000
Rural population,SP.RUR.TOTL,Belgium,BEL,690173,683837,675039,665612,657593,649491,639888,629663,618582,607025,594492,582711,572373,561805,551360,540999,530184,510589,491485,473116,455398,440204,430030,420141,410476,401233,392205,383459,375867,368490,361118,354059,347362,340654,333815,326709,319832,313175,306498,300145,294313,289464,285082,280571,276160,272130,268551,265111,261859,258792,255937,254101,250572,246734,242900,239464,235807,232087,229000,225000,222000,219000,215000,212000,208000,205000,202000,198000,195000,192000,189000,186000,183000,180000,177000,174000,172000,169000,166000,164000,161000,158000,156000,154000,151000,149000,146000,144000,142000,140000,137000
Rural population,SP.RUR.TOTL,Belize,BLZ,42324,43829,45371,46976,48659,50427,52301,54250,56233,58154,59914,61392,62754,64016,65221,66402,67557,68695,69906,71307,72980,74989,77277,79779,82402,85068,87789,90582,93370,96037,98530,100779,102873,105037,107619,110880,114928,119661,124830,130073,135039,139270,143259,147088,150938,154916,159050,163291,167589,171892,176151,180305,184357,188329,192254,196150,200008,203823,208000,211000,215000,218000,222000,225000,228000,231000,234000,236000,239000,241000,243000,245000,247000,248000,249000,251000,252000,252000,253000,254000,254000,255000,255000,255000,255000,255000,255000,255000,255000,255000,254000
Rural population,SP.RUR.TOTL,Benin,BEN,2206089,2222831,2240843,2260144,2280795,2302811,2326102,2350477,2375559,2400941,2426241,2451296,2476003,2500624,2525227,2549963,2574679,2599354,2623501,2653248,2700929,2750110,2800774,2852850,2906198,2960894,3016338,3072822,3131512,3194225,3261662,3334455,3421578,3526419,3631558,3734793,3835056,3933248,4031040,4130741,4234026,4341576,4447564,4547228,4646980,4745992,4843942,4941149,5038210,5136050,5235022,5335135,5436168,5538264,5640616,5743271,5846143,5949044,6052000,6153000,6254000,6353000,6450000,6546000,6641000,6733000,6824000,6913000,7000000,7085000,7168000,7248000,7326000,7401000,7474000,7544000,7612000,7677000,7740000,7801000,7859000,7914000,7966000,8015000,8061000,8103000,8143000,8179000,8212000,8242000,8269000
